Image_Name,0: WRIST_x,0: WRIST_y,0: WRIST_z,1: THUMB_CMC_x,1: THUMB_CMC_y,1: THUMB_CMC_z,2: THUMB_MCP_x,2: THUMB_MCP_y,2: THUMB_MCP_z,3: THUMB_IP_x,3: THUMB_IP_y,3: THUMB_IP_z,4: THUMB_TIP_x,4: THUMB_TIP_y,4: THUMB_TIP_z,5: INDEX_FINGER_MCP_x,5: INDEX_FINGER_MCP_y,5: INDEX_FINGER_MCP_z,6: INDEX_FINGER_PIP_x,6: INDEX_FINGER_PIP_y,6: INDEX_FINGER_PIP_z,7: INDEX_FINGER_DIP_x,7: INDEX_FINGER_DIP_y,7: INDEX_FINGER_DIP_z,8: INDEX_FINGER_TIP_x,8: INDEX_FINGER_TIP_y,8: INDEX_FINGER_TIP_z,9: MIDDLE_FINGER_MCP_x,9: MIDDLE_FINGER_MCP_y,9: MIDDLE_FINGER_MCP_z,10: MIDDLE_FINGER_PIP_x,10: MIDDLE_FINGER_PIP_y,10: MIDDLE_FINGER_PIP_z,11: MIDDLE_FINGER_DIP_x,11: MIDDLE_FINGER_DIP_y,11: MIDDLE_FINGER_DIP_z,12: MIDDLE_FINGER_TIP_x,12: MIDDLE_FINGER_TIP_y,12: MIDDLE_FINGER_TIP_z,13: RING_FINGER_MCP_x,13: RING_FINGER_MCP_y,13: RING_FINGER_MCP_z,14: RING_FINGER_PIP_x,14: RING_FINGER_PIP_y,14: RING_FINGER_PIP_z,15: RING_FINGER_DIP_x,15: RING_FINGER_DIP_y,15: RING_FINGER_DIP_z,16: RING_FINGER_TIP_x,16: RING_FINGER_TIP_y,16: RING_FINGER_TIP_z,17: PINKY_MCP_x,17: PINKY_MCP_y,17: PINKY_MCP_z,18: PINKY_PIP_x,18: PINKY_PIP_y,18: PINKY_PIP_z,19: PINKY_DIP_x,19: PINKY_DIP_y,19: PINKY_DIP_z,20: PINKY_TIP_x,20: PINKY_TIP_y,20: PINKY_TIP_z,Label
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_bot_seg_1_cropped.jpeg,0.6975936889648438,0.7353491187095642,1.0946744168904843e-06,0.5187252759933472,0.8499982357025146,-0.14790648221969604,0.3405008912086487,0.855422854423523,-0.22503769397735596,0.22970178723335266,0.7190060615539551,-0.287436842918396,0.21102045476436615,0.5667197704315186,-0.3429010212421417,0.2231222689151764,0.6352395415306091,-0.15291519463062286,0.1108892560005188,0.3815363049507141,-0.295383095741272,0.061883360147476196,0.2394234836101532,-0.38915202021598816,0.006459653377532959,0.10388308763504028,-0.43871986865997314,0.27439776062965393,0.5600769519805908,-0.12924818694591522,0.218113511800766,0.36135339736938477,-0.2887868881225586,0.32284241914749146,0.5045715570449829,-0.3249050974845886,0.3633560836315155,0.6086400151252747,-0.31157130002975464,0.34061726927757263,0.515101969242096,-0.12590141594409943,0.29411137104034424,0.33545276522636414,-0.2791118621826172,0.3907680809497833,0.48630160093307495,-0.2777147591114044,0.4247976839542389,0.5932959318161011,-0.228712797164917,0.42171579599380493,0.47811007499694824,-0.1339704394340515,0.35635122656822205,0.3356251120567322,-0.21690793335437775,0.38010329008102417,0.4167309105396271,-0.19852422177791595,0.4075244665145874,0.49961188435554504,-0.15529681742191315,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_bot_seg_2_cropped.jpeg,0.7562820911407471,0.7312854528427124,1.1285078471701127e-06,0.5580767393112183,0.8449104428291321,-0.09561190754175186,0.36678940057754517,0.8438493013381958,-0.14863325655460358,0.24425819516181946,0.7106539607048035,-0.19581258296966553,0.19202513992786407,0.5799561142921448,-0.240336611866951,0.2587280571460724,0.7017871141433716,-0.10539975762367249,0.11591197550296783,0.43438127636909485,-0.22463470697402954,0.050488680601119995,0.2723643183708191,-0.3170657753944397,-0.005099773406982422,0.1322295069694519,-0.37269893288612366,0.2998237907886505,0.6280708909034729,-0.10575509816408157,0.1991269588470459,0.4144647717475891,-0.2447628378868103,0.2754509747028351,0.517449676990509,-0.29441121220588684,0.32970234751701355,0.6157544851303101,-0.300338476896286,0.36260128021240234,0.5652636885643005,-0.11975329369306564,0.2697660028934479,0.35693782567977905,-0.24538615345954895,0.3595978617668152,0.4825221300125122,-0.2490425556898117,0.40672624111175537,0.5914443135261536,-0.21603204309940338,0.4454312324523926,0.5004032254219055,-0.14191623032093048,0.36168554425239563,0.3488597273826599,-0.21297074854373932,0.4031849801540375,0.4388713836669922,-0.19630232453346252,0.4493829309940338,0.5372622013092041,-0.16006943583488464,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_bot_seg_3_cropped.jpeg,0.7450510859489441,0.7156403064727783,9.88049805528135e-07,0.5454381108283997,0.8530467748641968,-0.10499998182058334,0.35350388288497925,0.853973388671875,-0.161324143409729,0.24164476990699768,0.7126631736755371,-0.21450848877429962,0.22606196999549866,0.5753028392791748,-0.2653411030769348,0.24873343110084534,0.6299998164176941,-0.09509514272212982,0.11719414591789246,0.3818071186542511,-0.2080688327550888,0.05828523635864258,0.24992135167121887,-0.2930571138858795,0.003591775894165039,0.12643322348594666,-0.3436760902404785,0.30889883637428284,0.5527742505073547,-0.09208009392023087,0.23367048799991608,0.3755001425743103,-0.23400729894638062,0.319473534822464,0.5200406312942505,-0.2847328782081604,0.3724071681499481,0.6212255954742432,-0.28749480843544006,0.38944998383522034,0.5065093040466309,-0.10423557460308075,0.30736199021339417,0.3344661593437195,-0.23722058534622192,0.39164555072784424,0.4939380884170532,-0.24822470545768738,0.4365299344062805,0.6038053631782532,-0.2148740589618683,0.4890592694282532,0.46845564246177673,-0.12506414949893951,0.40588900446891785,0.3509777784347534,-0.20196199417114258,0.4233526885509491,0.44917160272598267,-0.19243483245372772,0.45047301054000854,0.5306073427200317,-0.1588527113199234,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_bot_seg_4_cropped.jpeg,0.7283704876899719,0.7464591264724731,1.1973554592259461e-06,0.5169531106948853,0.8644297122955322,-0.101845882833004,0.3321254253387451,0.8517628908157349,-0.1639990508556366,0.235828697681427,0.7035031914710999,-0.22244951128959656,0.22274842858314514,0.5686728954315186,-0.2791185677051544,0.23607446253299713,0.6261538863182068,-0.10576355457305908,0.11795300245285034,0.3733389377593994,-0.2232804298400879,0.06084725260734558,0.23932519555091858,-0.3092162311077118,0.0036257505416870117,0.11389675736427307,-0.35962599515914917,0.31347647309303284,0.5515174269676208,-0.10840943455696106,0.23264053463935852,0.3604676127433777,-0.25156286358833313,0.3174354135990143,0.5157321095466614,-0.294512003660202,0.36360499262809753,0.625340461730957,-0.28888580203056335,0.409235417842865,0.5100032091140747,-0.1257047951221466,0.33659830689430237,0.33460789918899536,-0.2625430226325989,0.4180859327316284,0.4986077547073364,-0.26622268557548523,0.45389002561569214,0.6084006428718567,-0.22494395077228546,0.519538938999176,0.4763977527618408,-0.15063828229904175,0.4472203552722931,0.3586060404777527,-0.22719348967075348,0.4668393135070801,0.45760005712509155,-0.20903800427913666,0.49603015184402466,0.5415414571762085,-0.16813023388385773,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_bot_seg_5_cropped.jpeg,0.5562038421630859,0.7946524620056152,-5.601984867098508e-07,0.6862102746963501,0.707024335861206,-0.19052919745445251,0.7748177647590637,0.5280815958976746,-0.3197237551212311,0.8500787019729614,0.33196038007736206,-0.4268110692501068,0.9251081943511963,0.20784617960453033,-0.5113634467124939,0.497194766998291,0.4329201877117157,-0.25294145941734314,0.5077571868896484,0.3048475384712219,-0.3935183584690094,0.5600863695144653,0.4532541036605835,-0.4384060204029083,0.5628255605697632,0.5315742492675781,-0.4522894322872162,0.37039634585380554,0.46056193113327026,-0.2105504870414734,0.38909777998924255,0.3473619818687439,-0.35695594549179077,0.4783848524093628,0.5218404531478882,-0.3676760792732239,0.46330708265304565,0.563707172870636,-0.3542715013027191,0.2658337950706482,0.5096526741981506,-0.18758633732795715,0.26532086730003357,0.3775450885295868,-0.3219728171825409,0.3585626780986786,0.5290676355361938,-0.3028227686882019,0.37762007117271423,0.6070325374603271,-0.26083049178123474,0.18169674277305603,0.5637838840484619,-0.18083229660987854,0.10760936141014099,0.36274588108062744,-0.25992462038993835,0.061719536781311035,0.2547261714935303,-0.26940855383872986,0.014132529497146606,0.14030981063842773,-0.2603166401386261,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_right_seg_1_cropped.jpeg,0.4090506434440613,0.8571733832359314,-6.3303366459877e-07,0.5102285742759705,0.8161488771438599,-0.13021902740001678,0.6092131733894348,0.6247936487197876,-0.18669655919075012,0.6612615585327148,0.4620974361896515,-0.21992836892604828,0.6957094073295593,0.40556231141090393,-0.2436944842338562,0.4946560263633728,0.4756520092487335,-0.1660519391298294,0.42875516414642334,0.3701261878013611,-0.29761525988578796,0.4150979518890381,0.5140835046768188,-0.35827234387397766,0.4332951009273529,0.6264950633049011,-0.3811725676059723,0.4312598705291748,0.4652867913246155,-0.1420077085494995,0.37758275866508484,0.3634943962097168,-0.2813803255558014,0.38335391879081726,0.5439165234565735,-0.31375783681869507,0.42129766941070557,0.6528587341308594,-0.308136522769928,0.3868657946586609,0.4903658628463745,-0.13302405178546906,0.3382629454135895,0.39695122838020325,-0.2678065001964569,0.3463064134120941,0.5695585608482361,-0.2493259310722351,0.3953269422054291,0.6813268661499023,-0.20544476807117462,0.3803897500038147,0.5402557849884033,-0.13186471164226532,0.3470328450202942,0.47215062379837036,-0.22760969400405884,0.35530227422714233,0.5786882638931274,-0.21680884063243866,0.3978460431098938,0.6481823921203613,-0.18570269644260406,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_right_seg_2_cropped.jpeg,0.38447830080986023,0.889512300491333,-6.944403025954671e-07,0.5681290030479431,0.8452345132827759,-0.12535667419433594,0.6874595284461975,0.6729958057403564,-0.177364319562912,0.7505314350128174,0.5054958462715149,-0.21738502383232117,0.8060977458953857,0.38537919521331787,-0.23849652707576752,0.5271375775337219,0.46181520819664,-0.09883690625429153,0.5215184092521667,0.3410983979701996,-0.18380174040794373,0.5191039443016052,0.48143070936203003,-0.208499014377594,0.5160061717033386,0.595470666885376,-0.20813292264938354,0.3930431306362152,0.4604922831058502,-0.07043492794036865,0.37745770812034607,0.3731060028076172,-0.1790400892496109,0.39747312664985657,0.5380856394767761,-0.1997116059064865,0.428445041179657,0.6384838819503784,-0.18449445068836212,0.2740880250930786,0.49610620737075806,-0.060609132051467896,0.24615545570850372,0.39934903383255005,-0.16460354626178741,0.28775453567504883,0.5555859804153442,-0.1560087949037552,0.33537524938583374,0.6644496917724609,-0.11439378559589386,0.1777372658252716,0.5488900542259216,-0.061244841665029526,0.1321491003036499,0.4108890891075134,-0.12058380246162415,0.10337528586387634,0.35791927576065063,-0.12948687374591827,0.09246522188186646,0.30553174018859863,-0.1164890006184578,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_right_seg_3_cropped.jpeg,0.4019699692726135,0.8962119221687317,-6.065865818527527e-07,0.5500657558441162,0.8412637710571289,-0.15152215957641602,0.6926817297935486,0.609423041343689,-0.2031257152557373,0.7984796762466431,0.4333549737930298,-0.2342025637626648,0.8913246393203735,0.3143768310546875,-0.25337740778923035,0.563412606716156,0.44436269998550415,-0.11046117544174194,0.5081977248191833,0.3376391530036926,-0.23257996141910553,0.4963444471359253,0.4844975173473358,-0.2910929322242737,0.5116041898727417,0.6034658551216125,-0.3074246048927307,0.4263799488544464,0.44459855556488037,-0.07103082537651062,0.3606100082397461,0.3588290810585022,-0.20602616667747498,0.3764365613460541,0.5417523980140686,-0.23297609388828278,0.42654693126678467,0.6489265561103821,-0.21466659009456635,0.3101593852043152,0.4801957607269287,-0.05654200166463852,0.25260457396507263,0.3903175890445709,-0.19743578135967255,0.2839987874031067,0.5698801875114441,-0.18430393934249878,0.343832790851593,0.6808425188064575,-0.13392822444438934,0.2261544167995453,0.5413140058517456,-0.05249272286891937,0.1949368715286255,0.46111947298049927,-0.15487289428710938,0.22529467940330505,0.583919107913971,-0.1491013765335083,0.27901312708854675,0.6661651134490967,-0.11434636265039444,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_right_seg_4_cropped.jpeg,0.43275922536849976,0.8517141938209534,-4.647471882890386e-07,0.6022372841835022,0.8066880702972412,-0.14175263047218323,0.6938021183013916,0.6580153703689575,-0.21868020296096802,0.7420654296875,0.5104691982269287,-0.28387385606765747,0.7925881743431091,0.40561845898628235,-0.3354414105415344,0.518988847732544,0.47598710656166077,-0.15726794302463531,0.49404728412628174,0.3415862023830414,-0.2664524018764496,0.5040309429168701,0.47222501039505005,-0.3051343262195587,0.5074337124824524,0.5860587358474731,-0.3161461055278778,0.38137972354888916,0.48178261518478394,-0.12816891074180603,0.3546152412891388,0.3576679229736328,-0.25574374198913574,0.3776327967643738,0.5269056558609009,-0.27629268169403076,0.4023027718067169,0.6361920833587646,-0.26284801959991455,0.2688484191894531,0.5218485593795776,-0.1169232428073883,0.24221117794513702,0.4040287137031555,-0.23687463998794556,0.2786223292350769,0.5511013865470886,-0.23526018857955933,0.31748610734939575,0.6567113399505615,-0.1993948072195053,0.17963099479675293,0.5774688720703125,-0.11627982556819916,0.14925286173820496,0.43986350297927856,-0.19446244835853577,0.1437736451625824,0.43227171897888184,-0.2067207545042038,0.15893355011940002,0.4222092628479004,-0.19422860443592072,5
C:\Users\KIIT\GNN\Sign Language\asl_dataset\y\hand1_y_right_seg_5_cropped.jpeg,0.3796882629394531,0.8905882835388184,-6.918220947227383e-07,0.5678941607475281,0.8493027091026306,-0.1390882283449173,0.6907569169998169,0.6748971939086914,-0.1979488879442215,0.761019766330719,0.5075230598449707,-0.24331267178058624,0.823665976524353,0.3928942382335663,-0.2687111496925354,0.5305356383323669,0.4552021920681,-0.11393610388040543,0.5032907724380493,0.3307863175868988,-0.20297890901565552,0.49710601568222046,0.4779684543609619,-0.22877012193202972,0.4976786971092224,0.5941386818885803,-0.22944340109825134,0.3932051658630371,0.45393693447113037,-0.07980102300643921,0.36403584480285645,0.36006295680999756,-0.1945640742778778,0.37949398159980774,0.5354205369949341,-0.21811076998710632,0.41351038217544556,0.6415266990661621,-0.2041836380958557,0.27309995889663696,0.49051374197006226,-0.06460252404212952,0.23515592515468597,0.383670449256897,-0.17198559641838074,0.26708608865737915,0.5426695346832275,-0.16516539454460144,0.3133312463760376,0.6555113792419434,-0.12405486404895782,0.17140483856201172,0.5430145263671875,-0.06105411797761917,0.1290278136730194,0.3892134726047516,-0.12237343937158585,0.10049512982368469,0.3266523480415344,-0.13235105574131012,0.0935204029083252,0.26841503381729126,-0.11996814608573914,5
