Image_Name,0: WRIST_x,0: WRIST_y,0: WRIST_z,1: THUMB_CMC_x,1: THUMB_CMC_y,1: THUMB_CMC_z,2: THUMB_MCP_x,2: THUMB_MCP_y,2: THUMB_MCP_z,3: THUMB_IP_x,3: THUMB_IP_y,3: THUMB_IP_z,4: THUMB_TIP_x,4: THUMB_TIP_y,4: THUMB_TIP_z,5: INDEX_FINGER_MCP_x,5: INDEX_FINGER_MCP_y,5: INDEX_FINGER_MCP_z,6: INDEX_FINGER_PIP_x,6: INDEX_FINGER_PIP_y,6: INDEX_FINGER_PIP_z,7: INDEX_FINGER_DIP_x,7: INDEX_FINGER_DIP_y,7: INDEX_FINGER_DIP_z,8: INDEX_FINGER_TIP_x,8: INDEX_FINGER_TIP_y,8: INDEX_FINGER_TIP_z,9: MIDDLE_FINGER_MCP_x,9: MIDDLE_FINGER_MCP_y,9: MIDDLE_FINGER_MCP_z,10: MIDDLE_FINGER_PIP_x,10: MIDDLE_FINGER_PIP_y,10: MIDDLE_FINGER_PIP_z,11: MIDDLE_FINGER_DIP_x,11: MIDDLE_FINGER_DIP_y,11: MIDDLE_FINGER_DIP_z,12: MIDDLE_FINGER_TIP_x,12: MIDDLE_FINGER_TIP_y,12: MIDDLE_FINGER_TIP_z,13: RING_FINGER_MCP_x,13: RING_FINGER_MCP_y,13: RING_FINGER_MCP_z,14: RING_FINGER_PIP_x,14: RING_FINGER_PIP_y,14: RING_FINGER_PIP_z,15: RING_FINGER_DIP_x,15: RING_FINGER_DIP_y,15: RING_FINGER_DIP_z,16: RING_FINGER_TIP_x,16: RING_FINGER_TIP_y,16: RING_FINGER_TIP_z,17: PINKY_MCP_x,17: PINKY_MCP_y,17: PINKY_MCP_z,18: PINKY_PIP_x,18: PINKY_PIP_y,18: PINKY_PIP_z,19: PINKY_DIP_x,19: PINKY_DIP_y,19: PINKY_DIP_z,20: PINKY_TIP_x,20: PINKY_TIP_y,20: PINKY_TIP_z,Label
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_bot_seg_1_cropped.jpeg,0.4521229565143585,0.9219714999198914,1.78665331418415e-07,0.6060062050819397,0.8795593976974487,-0.10902748256921768,0.7027298808097839,0.7315331697463989,-0.15382020175457,0.67049241065979,0.5983645915985107,-0.19475039839744568,0.5353862643241882,0.5527214407920837,-0.23652741312980652,0.5822024345397949,0.4793637990951538,-0.0628475546836853,0.5534281730651855,0.2816091775894165,-0.12668710947036743,0.520973265171051,0.16755154728889465,-0.1709761619567871,0.49362748861312866,0.06330052018165588,-0.20219695568084717,0.4747982323169708,0.4859323799610138,-0.05014349892735481,0.4381735324859619,0.3050576448440552,-0.1613241583108902,0.4389354884624481,0.4220733642578125,-0.2170361429452896,0.4618285298347473,0.5220061540603638,-0.22592297196388245,0.3755871653556824,0.5164541006088257,-0.048372503370046616,0.3386506140232086,0.36086389422416687,-0.16347211599349976,0.35727810859680176,0.47975510358810425,-0.18880733847618103,0.3947717845439911,0.5905067920684814,-0.17075437307357788,0.281314492225647,0.5672250390052795,-0.05421169102191925,0.24236635863780975,0.43486136198043823,-0.14433343708515167,0.2754441499710083,0.5025919675827026,-0.15894369781017303,0.3242534399032593,0.5960221886634827,-0.14491219818592072,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_bot_seg_2_cropped.jpeg,0.450072705745697,0.9349993467330933,2.873316340412657e-08,0.601453959941864,0.8732736110687256,-0.09046577662229538,0.6977636814117432,0.7302751541137695,-0.12769854068756104,0.6585328578948975,0.5901981592178345,-0.16311903297901154,0.5185484886169434,0.5534707307815552,-0.20083190500736237,0.5841220617294312,0.47030964493751526,-0.047441329807043076,0.5555073022842407,0.2723551392555237,-0.0970194935798645,0.5266728401184082,0.1589139699935913,-0.13456855714321136,0.5003977417945862,0.05879560112953186,-0.16259807348251343,0.4774245619773865,0.47576844692230225,-0.03889774531126022,0.43984678387641907,0.29269251227378845,-0.12014003098011017,0.444208025932312,0.4115437865257263,-0.16133955121040344,0.46646738052368164,0.5012516379356384,-0.16692453622817993,0.38082438707351685,0.5047982931137085,-0.03911834582686424,0.34104859828948975,0.342787504196167,-0.1269782930612564,0.3588966727256775,0.4667985737323761,-0.1428515762090683,0.3919748365879059,0.5788813829421997,-0.12610818445682526,0.2894497513771057,0.5645958185195923,-0.04566323012113571,0.2476629912853241,0.42496562004089355,-0.112372487783432,0.2776808440685272,0.4935557544231415,-0.1153358668088913,0.3252371549606323,0.5907421112060547,-0.0986580029129982,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_bot_seg_3_cropped.jpeg,0.4579072892665863,0.9164314270019531,1.1669825283888713e-07,0.6105263233184814,0.8681453466415405,-0.09368158131837845,0.7024230360984802,0.7242368459701538,-0.13376517593860626,0.6571131944656372,0.5924127697944641,-0.170450821518898,0.5145713686943054,0.5573558807373047,-0.21023795008659363,0.583889901638031,0.46954143047332764,-0.06411039084196091,0.5521948337554932,0.27221712470054626,-0.12362189590930939,0.5216697454452515,0.15515002608299255,-0.16830389201641083,0.490975022315979,0.053802490234375,-0.2001468539237976,0.4756010174751282,0.4807792901992798,-0.05555529519915581,0.4360986053943634,0.2962021231651306,-0.15073013305664062,0.44020941853523254,0.421323299407959,-0.1969524770975113,0.46347683668136597,0.5194833874702454,-0.20297761261463165,0.37750130891799927,0.5134961009025574,-0.05507076531648636,0.33647531270980835,0.3504074215888977,-0.1553768664598465,0.35418152809143066,0.4781951904296875,-0.17111420631408691,0.3889724016189575,0.5929305553436279,-0.15042291581630707,0.285591185092926,0.5731804370880127,-0.060320958495140076,0.2449975609779358,0.4308854341506958,-0.1358877718448639,0.2776680588722229,0.5037140250205994,-0.13738510012626648,0.3258202373981476,0.6028041839599609,-0.11717766523361206,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_bot_seg_4_cropped.jpeg,0.4768325984477997,0.9231024980545044,1.0889626622656579e-07,0.6222066879272461,0.8572570085525513,-0.10472480952739716,0.713918149471283,0.6922444701194763,-0.1506223976612091,0.6808983087539673,0.5689590573310852,-0.1967395395040512,0.548726499080658,0.5311112403869629,-0.24313674867153168,0.5704407691955566,0.4671310484409332,-0.056757260113954544,0.5461922883987427,0.2678282856941223,-0.12358864396810532,0.5201601386070251,0.16013020277023315,-0.17354577779769897,0.4892447888851166,0.060249149799346924,-0.21006318926811218,0.4748685956001282,0.4747932255268097,-0.0523773729801178,0.4509049952030182,0.2672661542892456,-0.166240394115448,0.4741951823234558,0.374539315700531,-0.23360496759414673,0.4967535138130188,0.4711224436759949,-0.25455379486083984,0.379363089799881,0.5056410431861877,-0.05946710705757141,0.3547219932079315,0.33209848403930664,-0.17377443611621857,0.3857983946800232,0.44408875703811646,-0.21507439017295837,0.42418941855430603,0.5512494444847107,-0.21216170489788055,0.28577083349227905,0.5633277297019958,-0.0738997831940651,0.26153433322906494,0.4160445034503937,-0.15354511141777039,0.29463234543800354,0.4654858708381653,-0.17616905272006989,0.3361144959926605,0.551485538482666,-0.17530648410320282,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_bot_seg_5_cropped.jpeg,0.44056522846221924,0.9127336740493774,2.8455414735617524e-07,0.5971174240112305,0.8699467778205872,-0.10795315355062485,0.7065751552581787,0.7021570205688477,-0.15291453897953033,0.6808151006698608,0.5616664886474609,-0.19365908205509186,0.5467870235443115,0.5213592648506165,-0.23475925624370575,0.5748311281204224,0.45656001567840576,-0.05863189324736595,0.5501307845115662,0.267505943775177,-0.11939037591218948,0.524728536605835,0.1509549915790558,-0.16021201014518738,0.49981236457824707,0.051202207803726196,-0.18873381614685059,0.47202515602111816,0.467762291431427,-0.048008792102336884,0.44493988156318665,0.26690661907196045,-0.15857496857643127,0.4662112295627594,0.378205806016922,-0.21060889959335327,0.49020713567733765,0.4851677715778351,-0.2151627242565155,0.37425026297569275,0.5024145841598511,-0.04825706407427788,0.3496413826942444,0.33525508642196655,-0.1629837453365326,0.38485008478164673,0.4418955147266388,-0.18590329587459564,0.4187797009944916,0.5514917373657227,-0.16568300127983093,0.270643025636673,0.5601544380187988,-0.055644020438194275,0.2513303756713867,0.41646403074264526,-0.13844214379787445,0.29642072319984436,0.4711831212043762,-0.14834775030612946,0.333579957485199,0.5592378377914429,-0.13361681997776031,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_dif_seg_1_cropped.jpeg,0.5182451009750366,0.8757123947143555,3.6750097365256806e-07,0.6286795735359192,0.8240234851837158,-0.12298701703548431,0.6813273429870605,0.679078996181488,-0.17825143039226532,0.6294739246368408,0.5663617849349976,-0.22442324459552765,0.5282310247421265,0.5031819343566895,-0.2673279345035553,0.5841593742370605,0.46871814131736755,-0.08467885106801987,0.6140669584274292,0.2756817936897278,-0.1653435081243515,0.6133720874786377,0.1682640016078949,-0.22970972955226898,0.6028748154640198,0.08128377795219421,-0.27553701400756836,0.47336775064468384,0.47364434599876404,-0.07402506470680237,0.462075412273407,0.24039360880851746,-0.20509468019008636,0.4638797640800476,0.3384791612625122,-0.28341349959373474,0.4711700677871704,0.4604397416114807,-0.31014999747276306,0.37163716554641724,0.5116263628005981,-0.07648422569036484,0.3597351312637329,0.3229648470878601,-0.2024727165699005,0.36684945225715637,0.40619155764579773,-0.2634860873222351,0.3844074606895447,0.5098862648010254,-0.27416929602622986,0.2803395986557007,0.5823221802711487,-0.08624736964702606,0.27327191829681396,0.44172364473342896,-0.17565427720546722,0.2981796860694885,0.47819647192955017,-0.21050699055194855,0.3303705155849457,0.556728720664978,-0.21928562223911285,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_dif_seg_2_cropped.jpeg,0.4561823904514313,0.8048262596130371,3.0286199148577e-07,0.5907747745513916,0.7782586812973022,-0.11713462322950363,0.6579251289367676,0.6544710397720337,-0.16719332337379456,0.6049436330795288,0.541450023651123,-0.2058868706226349,0.49543827772140503,0.4722405970096588,-0.2433038204908371,0.6037161946296692,0.4268314838409424,-0.09035289287567139,0.6087998151779175,0.23458214104175568,-0.14598341286182404,0.5857992768287659,0.12848863005638123,-0.18527495861053467,0.5684042572975159,0.03931167721748352,-0.21520312130451202,0.5114056468009949,0.4211372435092926,-0.06808464974164963,0.5003685355186462,0.23108898103237152,-0.16515783965587616,0.4899701178073883,0.31723374128341675,-0.21983347833156586,0.5064629912376404,0.41357845067977905,-0.23596377670764923,0.4131830036640167,0.43778079748153687,-0.0554712750017643,0.3951180875301361,0.2610473334789276,-0.15098290145397186,0.3976065218448639,0.3433845639228821,-0.18760794401168823,0.42395105957984924,0.4445151388645172,-0.18846361339092255,0.3168948292732239,0.47935348749160767,-0.050336576998233795,0.2972816526889801,0.3483094274997711,-0.12757764756679535,0.3184414803981781,0.39275938272476196,-0.1540272980928421,0.3535884618759155,0.47818058729171753,-0.15723641216754913,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_dif_seg_3_cropped.jpeg,0.49140235781669617,0.8727316856384277,2.1744146749824722e-07,0.6119747757911682,0.8206710815429688,-0.10464154928922653,0.6783387660980225,0.6808528900146484,-0.14879561960697174,0.6351982355117798,0.5591732263565063,-0.18830308318138123,0.5312442779541016,0.4903143048286438,-0.22361885011196136,0.6002392768859863,0.44670596718788147,-0.05342626944184303,0.6106716394424438,0.24821722507476807,-0.11152976006269455,0.5900381803512573,0.14338111877441406,-0.1541842371225357,0.562577486038208,0.05323842167854309,-0.18734416365623474,0.4966234862804413,0.4397095739841461,-0.04496945068240166,0.4951134920120239,0.23321105539798737,-0.15054930746555328,0.49440568685531616,0.32032743096351624,-0.20736747980117798,0.5067183971405029,0.42351260781288147,-0.22251498699188232,0.3956833779811859,0.4671630263328552,-0.04894360899925232,0.3903973400592804,0.284244179725647,-0.15115222334861755,0.39684224128723145,0.3651072382926941,-0.18841880559921265,0.4165375828742981,0.4644668698310852,-0.18713535368442535,0.3000320792198181,0.5265064239501953,-0.060914136469364166,0.2974962890148163,0.3737030625343323,-0.13296516239643097,0.3157206177711487,0.4085291624069214,-0.1562143862247467,0.3405650556087494,0.48693200945854187,-0.15848088264465332,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_dif_seg_4_cropped.jpeg,0.5543893575668335,0.848853588104248,2.904129701164493e-07,0.6442054510116577,0.7958635091781616,-0.12259054183959961,0.6793727874755859,0.6576746106147766,-0.18439534306526184,0.6194401383399963,0.559173047542572,-0.2377045750617981,0.5223754644393921,0.4989710748195648,-0.2871133089065552,0.585327684879303,0.44328126311302185,-0.10645194351673126,0.5926797389984131,0.23112156987190247,-0.18943238258361816,0.5831660032272339,0.12150368094444275,-0.2513263523578644,0.5546122789382935,0.042066872119903564,-0.2950744330883026,0.4735581874847412,0.4550170600414276,-0.09497066587209702,0.4541856348514557,0.22857442498207092,-0.225137397646904,0.4670883119106293,0.3277442753314972,-0.29037806391716003,0.4756184220314026,0.4552978277206421,-0.309992253780365,0.3712169826030731,0.49528008699417114,-0.0961243137717247,0.35198792815208435,0.3024081587791443,-0.21150659024715424,0.3739681839942932,0.3870126008987427,-0.2523215711116791,0.3947409689426422,0.49452582001686096,-0.25329625606536865,0.28315892815589905,0.5670526027679443,-0.10616574436426163,0.27860361337661743,0.40750014781951904,-0.18333464860916138,0.3062146306037903,0.44112512469291687,-0.20669399201869965,0.3362159729003906,0.5214812159538269,-0.209981769323349,3
C:\Users\KIIT\GNN\Sign Language\asl_dataset\d\hand1_d_dif_seg_5_cropped.jpeg,0.4968520700931549,0.8856936693191528,1.391638022596453e-07,0.6205670833587646,0.8071765899658203,-0.09766300767660141,0.6828725934028625,0.6515643000602722,-0.1328052282333374,0.6126018166542053,0.5256079435348511,-0.16443368792533875,0.49779200553894043,0.45358607172966003,-0.19120746850967407,0.6109153032302856,0.44006913900375366,-0.033695969730615616,0.6222437024116516,0.24301902949810028,-0.08520439267158508,0.5976039171218872,0.1358434557914734,-0.12883368134498596,0.5673214197158813,0.04283714294433594,-0.16504120826721191,0.5068435072898865,0.43105000257492065,-0.026370691135525703,0.5056073069572449,0.2263312190771103,-0.12395121157169342,0.48759111762046814,0.3007374703884125,-0.18764765560626984,0.49309104681015015,0.3971036672592163,-0.21134759485721588,0.4086437225341797,0.45683446526527405,-0.030682232230901718,0.39747700095176697,0.27511662244796753,-0.12717223167419434,0.3870562016963959,0.34634169936180115,-0.17192353308200836,0.40137580037117004,0.4402506649494171,-0.17830079793930054,0.31683462858200073,0.5173673629760742,-0.04233894497156143,0.3070572018623352,0.3755802810192108,-0.1128062903881073,0.3113921880722046,0.39319074153900146,-0.14151301980018616,0.3321101665496826,0.4532310962677002,-0.14843136072158813,3
